Wall time,Step,Value
1664916979.9246418,0,3.1664974689483643
1664916984.8955686,1,3.3332178592681885
1664916986.3896656,2,3.471386432647705
1664916987.8589876,3,3.097750663757324
1664916989.5931556,4,2.9868555068969727
1664916991.1344528,5,3.4843435287475586
1664916992.6461055,6,3.2189407348632812
1664916994.119938,7,3.462890148162842
1664916995.6188066,8,3.856417179107666
1664916997.1433594,9,3.976853132247925
1664916998.6094089,10,4.5844197273254395
1664917000.0926132,11,4.759140491485596
1664917001.555346,12,5.766111850738525
1664917003.032017,13,7.53965425491333
1664917004.5126357,14,7.982070446014404
1664917006.0019202,15,8.855652809143066
1664917007.4636436,16,8.652186393737793
1664917008.9259787,17,8.539341926574707
1664917010.388989,18,9.637541770935059
1664917011.8600655,19,8.266254425048828
1664917013.3422875,20,9.17540168762207
1664917014.8037698,21,8.603348731994629
1664917016.3705735,22,7.4573974609375
1664917017.8236852,23,6.837494373321533
1664917019.2842026,24,6.605190277099609
1664917020.8613203,25,5.594724655151367
1664917022.4328485,26,5.262901782989502
1664917023.8864305,27,4.578652858734131
1664917025.336561,28,3.629220485687256
1664917026.7810793,29,2.9446821212768555
1664917028.2194488,30,2.644076347351074
1664917029.6715343,31,1.991638422012329
1664917031.0997033,32,2.0019795894622803
1664917032.5345569,33,1.3371717929840088
1664917033.979123,34,1.1371687650680542
1664917035.4177847,35,0.9784407019615173
1664917036.8539975,36,0.7105745077133179
1664917038.3116324,37,0.6006556153297424
1664917039.7943,38,0.46068960428237915
1664917041.2458744,39,0.37027692794799805
1664917042.7021246,40,0.3119589686393738
1664917044.160967,41,0.23064212501049042
1664917045.6003203,42,0.18678240478038788
1664917047.074817,43,0.15732967853546143
1664917048.488821,44,0.130717933177948
1664917049.94525,45,0.11798092722892761
1664917051.4025908,46,0.07502254098653793
1664917052.830226,47,0.05204847827553749
1664917054.2678697,48,0.04701758921146393
1664917055.7166128,49,0.036424487829208374
1664917057.1529415,50,0.026345890015363693
1664917058.5870237,51,0.022731322795152664
1664917060.0621734,52,0.01871548779308796
1664917061.4919078,53,0.01561635173857212
1664917062.9093297,54,0.0063698007725179195
1664917064.3976538,55,0.00917342770844698
1664917065.8417954,56,0.005875624716281891
1664917067.3262968,57,0.004283944144845009
1664917068.7840672,58,0.0044623021967709064
1664917070.2402482,59,0.0029288907535374165
1664917071.7205188,60,0.0021963296458125114
1664917073.1438372,61,0.0016963427187874913
1664917074.6133807,62,0.0013695034431293607
1664917076.0791664,63,0.0008188070496544242
1664917077.5325966,64,0.0009362621349282563
1664917078.9966881,65,0.0007647616439498961
1664917080.4621117,66,0.0005537210963666439
1664917081.8744943,67,0.0003630566643550992
1664917083.299089,68,0.00037599142524413764
1664917084.7164297,69,0.0003887643979396671
1664917086.142991,70,0.00018372797057963908
1664917087.591267,71,0.0002024793066084385
1664917089.083209,72,0.00013426061195787042
1664917090.537822,73,9.824709559325129e-05
1664917091.983618,74,0.00026723166229203343
1664917093.4464648,75,0.0010823745978996158
1664917094.9142036,76,0.00029469915898516774
1664917096.362133,77,5.796501864097081e-05
1664917097.8369496,78,5.482800770550966e-05
1664917099.2728655,79,3.619825292844325e-05
1664917100.7236814,80,3.566962914192118e-05
1664917102.1688879,81,0.0006883383612148464
1664917103.6283743,82,0.00025357064441777766
1664917105.1015744,83,2.664889871084597e-05
1664917106.5932984,84,1.5064275430631824e-05
1664917108.179828,85,0.00024241437495220453
1664917109.5987198,86,0.00024133684928528965
1664917111.1008124,87,1.0999274309142493e-05
1664917112.5803976,88,0.0002457578375469893
1664917114.0693386,89,8.84222117747413e-06
1664917115.4889057,90,0.00024141176254488528
1664917116.9611547,91,0.00047600053949281573
1664917118.3846383,92,7.373879725491861e-06
1664917119.8091292,93,6.228839993127622e-06
1664917121.2728634,94,4.533659193839412e-06
1664917122.7152374,95,0.0011889067245647311
1664917124.1632602,96,5.461182354338234e-06
1664917125.6896806,97,5.033527486375533e-06
1664917127.284016,98,0.0004817841399926692
1664917128.748026,99,0.0004829218378290534
1664917130.3235734,100,0.00024278074852190912
1664917131.8318512,101,4.3607242332655005e-06
1664917133.316781,102,0.0002431860048091039
1664917134.8336859,103,2.152361503249267e-06
1664917136.3803785,104,1.7233297739949194e-06
1664917137.889531,105,0.0004820597532670945
1664917139.3908894,106,0.0004864822549279779
1664917140.8818727,107,1.547579699945345e-06
1664917142.330395,108,1.284375457544229e-06
1664917143.8165376,109,0.00024519269936718047
1664917145.2584023,110,0.001693456550128758
1664917146.6993868,111,0.00047832034761086106
1664917148.180084,112,0.0007147124852053821
1664917149.635498,113,5.177128969080513e-06
1664917151.114138,114,0.0002424358099233359
1664917152.602657,115,5.1060778787359595e-06
1664917154.060031,116,3.035783720406471e-06
1664917155.4998646,117,2.651050408530864e-06
1664917157.0691283,118,0.00024400633992627263
1664917158.5050325,119,2.6464308575668838e-06
1664917159.9714592,120,1.929718564497307e-06
1664917161.411172,121,1.384421125294466e-06
1664917162.8613799,122,0.0002450386236887425
1664917164.33288,123,8.759808451941353e-07
1664917165.7925408,124,7.758136462143739e-07
1664917167.2577567,125,5.28292787294049e-07
1664917168.7229993,126,0.0002463296987116337
1664917170.1537342,127,0.0002443317207507789
1664917171.624811,128,4.839585585614259e-07
1664917173.1358955,129,0.0007374999695457518
1664917174.5889273,130,9.036701840159367e-07
1664917176.0198975,131,7.692195822528447e-07
1664917177.4704206,132,5.844826205247955e-07
1664917178.9098978,133,0.0002464272256474942
1664917180.3558075,134,3.3461893167441303e-07
1664917181.8439605,135,0.0002468424791004509
1664917183.2722383,136,0.0002467635495122522
1664917184.718334,137,3.2406822469965846e-07
1664917186.18312,138,0.0012213463196530938
1664917187.6215494,139,2.53842131314741e-06
1664917189.0466893,140,0.0002431783068459481
1664917190.5462208,141,0.00048394783516414464
1664917191.9760342,142,2.5628721687098732e-06
1664917193.4075308,143,2.034906628978206e-06
1664917194.8638952,144,1.3497435702447547e-06
1664917196.3294442,145,1.247973955287307e-06
1664917197.7646983,146,8.816885497253679e-07
1664917199.2105765,147,5.15977660597855e-07
1664917200.6682887,148,5.166737651052244e-07
1664917202.1253629,149,3.524283442857268e-07
1664917203.546386,150,0.0009816604433581233
1664917205.005387,151,1.0851434808500926e-06
1664917206.444226,152,8.062951337706181e-07
1664917207.9197233,153,0.000489698548335582
1664917209.3964887,154,0.0002453922643326223
