Wall time,Step,Value
1664927119.2913003,0,2.9718010425567627
1664927125.0507245,1,2.762026786804199
1664927127.65132,2,2.737079620361328
1664927130.374531,3,2.469557046890259
1664927133.091013,4,2.962416887283325
1664927135.7914066,5,2.8490543365478516
1664927138.4259553,6,2.6402599811553955
1664927141.0149508,7,2.6869442462921143
1664927143.810707,8,2.5659492015838623
1664927146.412987,9,2.5620105266571045
1664927149.0398157,10,2.4919285774230957
1664927151.756452,11,2.336625337600708
1664927154.4552362,12,2.5445446968078613
1664927157.1795921,13,2.411904811859131
1664927159.8257182,14,2.1697003841400146
1664927162.4780102,15,2.2229981422424316
1664927165.146917,16,2.437067747116089
1664927167.8219862,17,2.407349109649658
1664927170.5189943,18,2.212643623352051
1664927173.2113717,19,2.211623430252075
1664927175.851881,20,2.494590997695923
1664927178.444016,21,2.634570837020874
1664927181.0184526,22,2.259990930557251
1664927183.6558673,23,2.287759304046631
1664927186.3324866,24,2.241696357727051
1664927188.9590569,25,2.740462064743042
1664927191.7463381,26,2.477330207824707
1664927194.4761803,27,2.5288848876953125
1664927197.160657,28,2.640709400177002
1664927199.780597,29,2.9054782390594482
1664927202.3954847,30,2.6488146781921387
1664927205.0604498,31,2.5122175216674805
1664927207.762228,32,2.875882625579834
1664927210.4620025,33,2.8245675563812256
1664927213.11716,34,2.961751699447632
1664927215.791025,35,3.095893621444702
1664927218.466467,36,2.833080530166626
1664927221.1527705,37,4.034728527069092
1664927223.7718227,38,3.5835812091827393
1664927226.396028,39,3.169874906539917
1664927228.9940026,40,3.492840528488159
1664927231.5722399,41,3.227100133895874
1664927234.164956,42,3.0629920959472656
1664927236.8676028,43,2.8769423961639404
1664927239.668338,44,2.9725823402404785
1664927242.3533146,45,3.163306951522827
1664927245.0250978,46,3.3984932899475098
1664927247.6719828,47,2.672516107559204
1664927250.2605402,48,2.57108998298645
1664927252.897398,49,2.8936595916748047
1664927255.5712752,50,2.438943862915039
1664927258.263411,51,2.5303568840026855
1664927260.94477,52,2.4135091304779053
1664927263.6080034,53,2.3561484813690186
1664927266.282484,54,2.1165966987609863
1664927268.9709842,55,2.055849075317383
1664927271.6554813,56,2.323195457458496
1664927274.3288786,57,1.4959791898727417
1664927277.0088046,58,1.7427946329116821
1664927279.7004273,59,1.521828055381775
1664927282.370645,60,1.459548830986023
1664927285.1193888,61,1.3546546697616577
1664927287.8537748,62,1.2790418863296509
1664927290.699098,63,1.6544106006622314
1664927293.4152215,64,1.0978047847747803
1664927296.04728,65,1.5075243711471558
1664927298.759893,66,1.0723283290863037
1664927301.4583316,67,0.788718044757843
1664927304.0712368,68,0.6998457312583923
1664927306.6858745,69,0.6216457486152649
1664927309.299855,70,0.45822373032569885
1664927311.9749498,71,0.4346539080142975
1664927314.581946,72,0.46802568435668945
1664927317.2667563,73,0.5163477063179016
1664927319.883274,74,0.3213842809200287
1664927322.5621212,75,0.27958014607429504
1664927325.221378,76,0.2886142432689667
1664927327.8735032,77,0.2994806468486786
1664927330.5095732,78,0.2690355181694031
1664927333.0735245,79,0.30283746123313904
1664927335.7433088,80,0.38386115431785583
1664927338.4928083,81,0.24794024229049683
1664927341.086544,82,0.30184173583984375
1664927343.668607,83,0.24338580667972565
1664927346.3046916,84,0.22561639547348022
1664927348.9898627,85,0.2342175841331482
1664927351.7224727,86,0.18582893908023834
1664927354.4171646,87,0.2229137420654297
1664927357.0723789,88,0.20066356658935547
1664927359.6721764,89,0.2940182089805603
1664927362.3516676,90,0.23461034893989563
1664927364.9761167,91,0.2428700029850006
1664927367.6783566,92,0.1947770118713379
1664927370.3529193,93,0.18279780447483063
1664927373.020517,94,0.1997087150812149
1664927375.6734781,95,0.23613204061985016
1664927378.3350582,96,0.1718136966228485
1664927380.9910588,97,0.20645882189273834
1664927383.6763186,98,0.198506161570549
1664927386.4963896,99,0.19345904886722565
1664927389.1537964,100,0.2514970600605011
1664927391.8462687,101,0.1319432556629181
1664927394.5353203,102,0.17536945641040802
1664927397.2692606,103,0.09812230616807938
1664927399.9446316,104,0.14271751046180725
1664927402.5813081,105,0.1318894922733307
1664927405.2889655,106,0.16128529608249664
1664927408.0219612,107,0.1391797661781311
1664927410.7219007,108,0.13306069374084473
1664927413.3765635,109,0.1451907604932785
1664927415.9962797,110,0.17117352783679962
1664927418.7050152,111,0.142078697681427
1664927421.407193,112,0.12003303319215775
1664927424.1066723,113,0.1490786075592041
1664927426.781756,114,0.1510472446680069
1664927429.452076,115,0.13400864601135254
1664927432.1061456,116,0.09944364428520203
1664927434.9245424,117,0.16790369153022766
1664927437.5677667,118,0.1153208464384079
1664927440.1380582,119,0.16601601243019104
1664927442.7214086,120,0.1315057873725891
1664927445.3223646,121,0.08984747529029846
1664927448.0301108,122,0.13368944823741913
1664927450.6345325,123,0.12461972236633301
1664927453.2262356,124,0.108073890209198
1664927455.8865702,125,0.18682068586349487
1664927458.5340416,126,0.30619096755981445
1664927461.1786838,127,0.1440732181072235
1664927463.8470285,128,0.21037712693214417
1664927466.545577,129,0.14169834554195404
1664927469.216914,130,0.1015511229634285
1664927471.8843822,131,0.17213043570518494
1664927474.5084434,132,0.12045025825500488
1664927477.1457515,133,0.13970106840133667
1664927479.7629104,134,0.12627817690372467
1664927482.3540068,135,0.1280398815870285
1664927485.1491747,136,0.28389978408813477
1664927487.839186,137,0.18209372460842133
1664927490.5378876,138,0.14795927703380585
1664927493.174965,139,0.12239862233400345
1664927495.7830336,140,0.11520056426525116
1664927498.449188,141,0.13120482861995697
1664927501.1258547,142,0.14735852181911469
1664927503.8231125,143,0.19548217952251434
1664927506.4481778,144,0.13683518767356873
1664927509.1261082,145,0.16295425593852997
1664927511.8037064,146,0.10647007077932358
1664927514.4606051,147,0.12572461366653442
1664927517.0362961,148,0.13132189214229584
1664927519.6763973,149,0.1622295379638672
1664927522.2715278,150,0.1369055211544037
1664927524.899652,151,0.1267673820257187
1664927527.543489,152,0.13808752596378326
1664927530.2294955,153,0.1094098910689354
1664927533.0441208,154,0.13103973865509033
1664927535.6673641,155,0.14291483163833618
1664927538.3220725,156,0.13871027529239655
1664927541.0048044,157,0.13861770927906036
1664927543.7536473,158,0.15165887773036957
1664927546.4511118,159,0.14240171015262604
1664927549.1035092,160,0.18701553344726562
1664927551.7402198,161,0.15956377983093262
1664927554.3457744,162,0.24493490159511566
1664927556.972291,163,0.17107492685317993
1664927559.6600983,164,0.1187894344329834
1664927562.3498375,165,0.1138787493109703
1664927564.965416,166,0.1473255753517151
1664927567.6559181,167,0.1084899976849556
1664927570.3202746,168,0.16182352602481842
1664927572.9876766,169,0.13184714317321777
1664927575.6706557,170,0.12525460124015808
1664927578.357167,171,0.14406968653202057
1664927581.1650398,172,0.13681773841381073
1664927583.8030286,173,0.1690356433391571
