Wall time,Step,Value
1663923950.3102937,0,-0.7204785346984863
1663923968.1283853,1,-0.7347632646560669
1663923973.3363388,2,-0.7488983273506165
1663923978.5145211,3,-0.7276114821434021
1663923983.6948118,4,-0.7454729676246643
1663923988.8776953,5,-0.7507339119911194
1663923994.0454323,6,-0.7493991255760193
1663923999.210112,7,-0.742033064365387
1663924004.385442,8,-0.7661429047584534
1663924009.5546434,9,-0.7740789651870728
1663924015.2877614,10,-0.7630414962768555
1663924020.4530778,11,-0.7892479300498962
1663924025.650556,12,-0.7786611914634705
1663924030.8435256,13,-0.7999125123023987
1663924036.0307624,14,-0.8116162419319153
1663924041.2177956,15,-0.8231629133224487
1663924046.407937,16,-0.8281876444816589
1663924051.6189585,17,-0.8270735740661621
1663924056.8181057,18,-0.8275272250175476
1663924062.0140877,19,-0.8409411311149597
1663924067.2038715,20,-0.8369905948638916
1663924072.391052,21,-0.8492655754089355
1663924077.6016433,22,-0.855251133441925
1663924082.7893784,23,-0.8518838286399841
1663924087.9830654,24,-0.8816392421722412
1663924093.1932836,25,-0.866105854511261
1663924098.382609,26,-0.8827394247055054
1663924103.5707982,27,-0.8941153883934021
1663924108.7656376,28,-0.8835796117782593
1663924113.971486,29,-0.9024401307106018
1663924119.166398,30,-0.9074346423149109
1663924124.3705153,31,-0.9140844941139221
1663924129.5640082,32,-0.9087444543838501
1663924134.7668262,33,-0.9121707677841187
1663924139.9716976,34,-0.9172556400299072
1663924145.159532,35,-0.9362942576408386
1663924150.350572,36,-0.9317666888237
1663924155.5384095,37,-0.9482327699661255
1663924160.7529628,38,-0.9529255628585815
1663924165.9495895,39,-0.968510091304779
1663924171.1455874,40,-0.9718003869056702
1663924176.3578565,41,-0.9648448824882507
1663924181.5657816,42,-0.9821307063102722
1663924187.3337748,43,-1.0025651454925537
1663924192.5220613,44,-0.9960270524024963
1663924197.7380888,45,-1.0093114376068115
1663924202.9349442,46,-1.035089135169983
1663924208.128335,47,-1.033578634262085
1663924213.3227835,48,-1.0354337692260742
1663924218.5271547,49,-1.0550917387008667
1663924223.7385159,50,-1.0604169368743896
1663924228.9342635,51,-1.050498366355896
1663924234.114999,52,-1.093433141708374
1663924239.310467,53,-1.097293734550476
1663924244.4869397,54,-1.0953421592712402
1663924249.6833758,55,-1.1077080965042114
1663924254.8827577,56,-1.1355195045471191
1663924260.0630848,57,-1.1356985569000244
1663924265.2655675,58,-1.1487940549850464
1663924270.4548464,59,-1.151146650314331
1663924275.6482255,60,-1.1754502058029175
1663924280.839593,61,-1.1698675155639648
1663924286.0455027,62,-1.199501872062683
1663924291.2411768,63,-1.2034395933151245
1663924296.4389446,64,-1.2226189374923706
1663924301.6253963,65,-1.2413779497146606
1663924306.8165138,66,-1.2319422960281372
