Wall time,Step,Value
1663891639.6475668,0,-0.6823874115943909
1663891652.4652777,1,-0.6889398097991943
1663891657.0857072,2,-0.6977890133857727
1663891661.6877985,3,-0.7070799469947815
1663891666.2693188,4,-0.7050384879112244
1663891670.9494827,5,-0.7054064869880676
1663891675.537545,6,-0.70712810754776
1663891680.1232364,7,-0.7155082821846008
1663891684.708325,8,-0.7148906588554382
1663891689.3021302,9,-0.714820921421051
1663891693.8782668,10,-0.723888635635376
1663891698.588095,11,-0.7238625884056091
1663891703.1718366,12,-0.7120884656906128
1663891707.7695677,13,-0.7110612988471985
1663891712.3529577,14,-0.7254117727279663
1663891716.9383934,15,-0.7341389060020447
1663891721.540944,16,-0.7301355004310608
1663891726.1141372,17,-0.7233247756958008
1663891730.7980955,18,-0.7284809350967407
1663891735.3949876,19,-0.7348488569259644
1663891739.9751334,20,-0.7467078566551208
1663891744.5695524,21,-0.7406638860702515
1663891749.1384406,22,-0.742563784122467
1663891753.8263721,23,-0.7454618811607361
1663891758.4044626,24,-0.7498188018798828
1663891762.9862525,25,-0.749424159526825
1663891767.5620775,26,-0.7444127202033997
1663891772.1569433,27,-0.7443724870681763
1663891776.7455156,28,-0.7532710433006287
1663891781.4395578,29,-0.757653534412384
1663891786.0232472,30,-0.768424928188324
1663891790.6179523,31,-0.7618831396102905
1663891795.2125804,32,-0.765849769115448
1663891799.7861438,33,-0.7641630172729492
1663891804.3607805,34,-0.7757961750030518
1663891808.935839,35,-0.7650945782661438
1663891813.635467,36,-0.7688732147216797
1663891818.2370145,37,-0.7617860436439514
1663891822.8404946,38,-0.7651700973510742
1663891827.4341354,39,-0.7765618562698364
1663891832.0092785,40,-0.7816432118415833
1663891836.5999858,41,-0.7750152945518494
1663891841.1708252,42,-0.7738347053527832
1663891845.8610878,43,-0.7686575651168823
1663891850.4683943,44,-0.7895057201385498
1663891855.0455325,45,-0.7819983959197998
1663891859.6408982,46,-0.7893428206443787
1663891864.227624,47,-0.7902542948722839
1663891868.812799,48,-0.7863370180130005
1663891873.5077527,49,-0.8025134801864624
1663891878.104757,50,-0.8049843311309814
1663891882.711848,51,-0.7997391819953918
1663891887.3074887,52,-0.8150305151939392
1663891891.888695,53,-0.7984997034072876
1663891896.4625459,54,-0.8052905201911926
1663891901.0454984,55,-0.8051711916923523
1663891905.7429714,56,-0.8111763596534729
1663891910.3441858,57,-0.8024137616157532
1663891914.920787,58,-0.8071641325950623
1663891919.509126,59,-0.8021847009658813
1663891924.1019888,60,-0.8195658922195435
1663891928.693355,61,-0.8043403029441833
1663891933.4047682,62,-0.808265209197998
1663891937.978005,63,-0.8107450604438782
1663891942.5685594,64,-0.8177186846733093
1663891947.1741927,65,-0.815175473690033
1663891951.7711844,66,-0.8136875033378601
1663891956.3510168,67,-0.8381453156471252
1663891961.053239,68,-0.827460527420044
1663891965.6423955,69,-0.8264964818954468
1663891970.2388175,70,-0.8305960893630981
1663891974.8311908,71,-0.8385869860649109
1663891979.420602,72,-0.8228705525398254
1663891983.9926577,73,-0.8289872407913208
1663891988.5678194,74,-0.8371686935424805
1663891993.2812285,75,-0.8331087827682495
1663891997.8788447,76,-0.8468750715255737
1663892002.4772015,77,-0.8437122106552124
1663892007.0618978,78,-0.8622182011604309
1663892011.6272104,79,-0.8537298440933228
1663892016.1950853,80,-0.8428387641906738
1663892020.9012735,81,-0.8604286909103394
1663892025.4957402,82,-0.8592694997787476
1663892030.0839417,83,-0.878750741481781
1663892034.6791952,84,-0.8624849915504456
1663892039.261308,85,-0.8652389645576477
1663892043.8453698,86,-0.8819440603256226
1663892048.5384464,87,-0.8719676733016968
1663892053.1228807,88,-0.8711615204811096
1663892057.7270145,89,-0.8851470947265625
1663892062.3123562,90,-0.8978633284568787
1663892066.8967373,91,-0.8828368782997131
1663892071.4627616,92,-0.8880236744880676
1663892076.0308177,93,-0.8906266093254089
1663892080.7345915,94,-0.888232946395874
1663892085.32339,95,-0.8918982744216919
1663892089.9191446,96,-0.9086586833000183
1663892094.5193026,97,-0.8936576843261719
1663892099.1033409,98,-0.9183170795440674
1663892103.6806026,99,-0.9097330570220947
1663892108.3697302,100,-0.9179591536521912
1663892112.9556656,101,-0.9127635955810547
1663892117.5514214,102,-0.9295129776000977
1663892122.1437356,103,-0.9297293424606323
1663892126.729221,104,-0.926097571849823
1663892131.3309143,105,-0.9309573769569397
1663892136.0318503,106,-0.927643895149231
1663892140.6221597,107,-0.9341304898262024
1663892145.2145813,108,-0.9387556910514832
1663892149.810785,109,-0.9505685567855835
1663892154.3929482,110,-0.9447082877159119
1663892158.9912183,111,-0.9546608924865723
1663892163.5686686,112,-0.9515558481216431
1663892168.2619586,113,-0.9469791054725647
1663892172.8519194,114,-0.9509897828102112
1663892177.445358,115,-0.9653560519218445
1663892182.0248528,116,-0.9673345685005188
1663892186.6143417,117,-0.979966938495636
1663892191.2005742,118,-0.9737889766693115
1663892195.9136324,119,-0.9896847605705261
1663892200.5160236,120,-0.9781529307365417
1663892205.1213365,121,-0.984633207321167
1663892209.7132626,122,-0.9937748908996582
1663892214.3010976,123,-1.0026462078094482
1663892218.8826694,124,-1.012229323387146
1663892223.5837886,125,-1.0033246278762817
1663892228.175756,126,-1.006364107131958
1663892232.7649803,127,-1.0153335332870483
1663892237.3667,128,-1.0317436456680298
1663892241.936632,129,-1.0417935848236084
1663892246.5121741,130,-1.0388187170028687
1663892251.220993,131,-1.0520025491714478
1663892255.800536,132,-1.0480802059173584
1663892260.3772697,133,-1.0490068197250366
1663892264.971575,134,-1.0495257377624512
1663892269.5619287,135,-1.066447138786316
1663892274.1525557,136,-1.0801578760147095
1663892278.8570962,137,-1.0781193971633911
1663892283.4541247,138,-1.0898452997207642
1663892288.0456722,139,-1.0841240882873535
1663892292.6476183,140,-1.097808599472046
1663892297.2313519,141,-1.0999594926834106
1663892301.8205748,142,-1.1110117435455322
1663892306.4052708,143,-1.1034060716629028
1663892311.105444,144,-1.1273244619369507
1663892315.6882315,145,-1.1178058385849
1663892320.2765815,146,-1.1294456720352173
1663892324.8594697,147,-1.1400015354156494
1663892329.4336748,148,-1.1276565790176392
1663892334.1180928,149,-1.153873324394226
1663892338.7024145,150,-1.1854822635650635
1663892343.2834892,151,-1.1740493774414062
