Wall time,Step,Value
1658585110.6711602,0,6.031486511230469
1658585305.1524625,1,7.912492752075195
1658585500.2633462,2,8.75076675415039
1658585695.5986385,3,9.077898979187012
1658585890.8220353,4,9.834389686584473
1658586085.8236446,5,10.406869888305664
1658586281.0570695,6,10.979350090026855
1658586476.356861,7,11.940299034118652
1658586671.745428,8,12.328767776489258
1658586867.5017302,9,13.064813613891602
1658587062.8552423,10,13.187487602233887
1658587258.4838557,11,12.819464683532715
1658587453.9160347,12,13.739521980285645
1658587649.3289452,13,13.882641792297363
1658587844.8994768,14,14.700470924377441
1658588040.437733,15,15.088939666748047
1658588236.2126122,16,15.477408409118652
1658588431.9657447,17,15.436516761779785
1658588627.5517714,18,15.845431327819824
1658589565.4650648,19,16.62236785888672
1658589760.4587736,20,16.33612823486328
1658589955.9125,21,17.235740661621094
1658590151.2197082,22,17.603763580322266
1658590346.553748,23,18.42159080505371
1658590541.5477755,24,18.05356788635254
1658590736.936723,25,18.891843795776367
1658590931.9218607,26,18.891843795776367
1658591127.2533739,27,19.34164810180664
1658591322.553359,28,19.811901092529297
1658591517.9656942,29,20.11858558654785
1658591713.047915,30,20.588836669921875
1658591908.26749,31,20.077693939208984
1658592103.7116973,32,20.445716857910156
1658592298.988709,33,21.283992767333984
1658592494.2391593,34,21.263545989990234
1658592689.5988047,35,21.20220947265625
1658592884.8316638,36,22.53118133544922
1658593080.3084352,37,21.836027145385742
1658593275.6275747,38,22.837865829467773
1658593470.9209242,39,23.124107360839844
1658593666.1610725,40,22.89920425415039
1658593861.5436342,41,23.04232406616211
1658594056.9130616,42,23.349008560180664
1658594252.2997682,43,23.492130279541016
1658594447.6438076,44,23.614803314208984
1658594642.898371,45,23.901042938232422
1658594838.144852,46,23.65569496154785
1658595033.5532722,47,25.14823341369629
1658595229.197529,48,24.88243865966797
1658595424.8932886,49,25.25046157836914
1658595620.1099305,50,25.925168991088867
1658595815.6098053,51,26.0069522857666
1658596010.9984586,52,25.618484497070312
1658596206.6087844,53,26.211410522460938
1658596401.7744787,54,26.497650146484375
1658596597.074418,55,26.538541793823242
1658596792.5134273,56,27.19280433654785
1658596987.8221622,57,26.395421981811523
1658597183.0525742,58,27.519935607910156
1658597378.4096415,59,27.74483871459961
1658597573.9137735,60,27.99018669128418
1658597769.4972687,61,28.889799118041992
1658597965.0015733,62,27.622163772583008
1658598160.2497225,63,29.17603874206543
1658598355.5372496,64,28.66489601135254
1658598550.8626342,65,28.50132942199707
1658598746.581637,66,29.809856414794922
1658598941.881099,67,29.03291893005371
1658599137.6090174,68,30.423227310180664
1658599333.186533,69,30.239215850830078
1658599529.0978804,70,30.075651168823242
1658599724.5924013,71,30.627685546875
1658599920.0926187,72,31.159273147583008
1658600115.9861948,73,30.46411895751953
1658600312.1669679,74,30.954816818237305
1658600507.9267983,75,31.404621124267578
1658600703.5183077,76,31.7930908203125
1658600899.2542715,77,32.345123291015625
1658601094.8465102,78,32.876712799072266
1658601290.552811,79,32.365570068359375
1658830362.8747776,80,32.7131462097168
1658830561.1345305,81,33.10161590576172
1658830760.1898277,82,32.917606353759766
1658830959.5964954,83,34.1239013671875
1658831159.1102495,84,33.49008560180664
1658831358.6841013,85,34.246578216552734
1658831557.6562545,86,34.26702117919922
1658831755.9338794,87,33.26518249511719
1658831953.562049,88,34.47148132324219
1658832149.7326486,89,34.553260803222656
1658832345.155517,90,34.757720947265625
1658832540.4813514,91,34.573707580566406
1658832735.6089842,92,34.41014099121094
1658832930.7325356,93,34.900840759277344
1658833125.4989357,94,35.61643981933594
1658833320.4516053,95,36.00490951538086
1658833515.8492012,96,35.02351379394531
1658833710.847965,97,36.454715728759766
1658833905.411625,98,35.71866989135742
1658834100.5400677,99,36.434268951416016
1658834295.589796,100,37.068084716796875
1658834490.688555,101,36.945411682128906
1658834685.7942953,102,36.63872528076172
1658834880.8501136,103,36.16847610473633
1658835075.9743938,104,37.19076156616211
1658835271.1836665,105,36.20936584472656
1658835466.6835172,106,37.272544860839844
1658835662.035463,107,37.14986801147461
1658835857.4079444,108,36.924964904785156
1658836052.9442475,109,38.090370178222656
1658836248.3990297,110,37.51789093017578
1658836443.6596417,111,37.92680740356445
1658836639.193892,112,38.60151290893555
1658836834.7003365,113,38.35616683959961
1658837029.9592333,114,38.74463653564453
1658837224.9550521,115,38.090370178222656
1658837420.150652,116,39.54201889038086
1658837615.331378,117,39.419342041015625
1658837810.361571,118,37.783687591552734
1658838005.3559935,119,39.460235595703125
1658838549.5703044,120,39.35800552368164
1658838743.5558157,121,39.09221267700195
1658838938.4342597,122,38.8673095703125
1658839133.3506312,123,39.562461853027344
1658839328.4075978,124,38.785526275634766
1658839523.4163463,125,40.52341079711914
1658839718.706076,126,39.91004180908203
1658839914.123074,127,39.05131912231445
1658840109.7153373,128,40.502967834472656
1658840305.0230453,129,41.116336822509766
1658840500.3344822,130,40.80965042114258
1658840695.5089529,131,39.971378326416016
1658840890.6475856,132,41.07544708251953
1658841085.9948974,133,40.768760681152344
1658841281.0955975,134,41.21856689453125
1658841476.2966168,135,41.668373107910156
1658841671.340369,136,41.4434700012207
1658841866.8617065,137,42.1999626159668
1658842061.985162,138,40.66653060913086
1658842256.9937646,139,40.80965042114258
1658842452.160528,140,41.85238265991211
1658842647.6191955,141,42.281742095947266
1658842842.5808814,142,41.36168670654297
1658843037.552894,143,42.07728576660156
1658843232.420727,144,42.11817932128906
1658843427.4871445,145,41.34123992919922
1658843622.4027832,146,42.22040557861328
1658843817.259659,147,42.1999626159668
1658844012.3233385,148,42.38397216796875
1658844207.278709,149,42.71110534667969
1658844402.1079137,150,42.01594924926758
1658844597.095585,151,42.77244186401367
1658844792.0645123,152,42.64976501464844
1658844987.008465,153,43.3653678894043
1658845182.2361348,154,42.91556167602539
1658845377.3090796,155,43.01778793334961
1658845572.2541685,156,43.999183654785156
1658845766.985975,157,44.162750244140625
1658845961.8085473,158,42.64976501464844
1658846156.944848,159,43.24269104003906
1658846351.9708004,160,43.672054290771484
1658846546.819038,161,43.24269104003906
1658846741.8253207,162,43.26313781738281
1658846936.8249629,163,43.56982421875
1658847132.0450032,164,44.019630432128906
1658847327.2660344,165,44.183197021484375
1658847522.613625,166,43.8151741027832
1658847717.892776,167,44.22408676147461
1658847913.322363,168,43.610713958740234
1658848108.7406325,169,45.04191589355469
1658848304.2496297,170,44.264976501464844
1658848499.7614307,171,44.183197021484375
1658848695.056215,172,44.46943664550781
1658848890.3624961,173,44.08096694946289
1658849085.4878812,174,44.817012786865234
1658849280.6253798,175,44.42854309082031
1658849475.8431442,176,45.471275329589844
1658849670.79372,177,45.512168884277344
1658849866.2041936,178,45.450828552246094
1658850061.2850273,179,45.12369918823242
1658873418.8237243,180,45.55305862426758
1658873613.8166518,181,44.96013259887695
1658873809.9425256,182,44.9396858215332
1658874005.9003935,183,46.04375457763672
1658874200.7273102,184,45.348602294921875
1658874396.5014505,185,46.023311614990234
