Wall time,Step,Value
1663973925.8459585,0,7.483132839202881
1663974233.6409903,1,9.180127143859863
1663974541.8419847,2,10.570435523986816
1663974849.3924863,3,11.735841751098633
1663975157.2824333,4,13.453282356262207
1663975465.3943694,5,12.880802154541016
1663975773.4694688,6,14.33244800567627
1663976081.7721303,7,17.54242515563965
1663976390.4438138,8,19.62788963317871
1663976698.7030964,9,20.40482521057129
1663977007.0343163,10,21.672460556030273
1663977315.3780985,11,22.428951263427734
1663977623.6560535,12,23.45123863220215
1663977931.772842,13,22.653854370117188
1663978240.5173345,14,24.86199188232422
1663978548.8515942,15,24.923330307006836
1663978857.2075937,16,24.8415470123291
1663979165.9311197,17,26.620325088500977
1663979474.3465014,18,26.456758499145508
1663979782.8559287,19,27.35637092590332
1663980091.9151661,20,29.012474060058594
1663980400.636742,21,29.973421096801758
1663980709.4126625,22,28.439992904663086
1663981018.1678646,23,31.057044982910156
1663981326.7046933,24,30.627685546875
1663981635.3054714,25,30.177879333496094
1663981943.7399197,26,31.588632583618164
1663982252.2778847,27,32.7131462097168
1663982560.854003,28,33.65365219116211
1663982869.4219835,29,34.594154357910156
1663983178.1728833,30,34.103458404541016
1663983486.8250823,31,35.00306701660156
1663983795.312966,32,35.45287322998047
1663984103.8671083,33,35.1257438659668
1663984412.562167,34,35.35064697265625
1663984721.0810304,35,36.413822174072266
1663985028.477851,36,37.17031478881836
1663985337.3216343,37,37.49744415283203
1663985645.9054143,38,37.96769714355469
1663985954.0971386,39,38.417503356933594
1663986262.5668323,40,39.80781173706055
1663986571.1790226,41,38.98998260498047
1663986879.6187394,42,39.84870529174805
1663987187.94997,43,39.35800552368164
1663987496.5619376,44,40.073604583740234
1663987805.3937862,45,41.07544708251953
1663988114.1161964,46,41.34123992919922
1663988422.979545,47,41.21856689453125
1663988731.5054603,48,41.34123992919922
1663989040.237011,49,41.320796966552734
1663989349.4156535,50,42.792884826660156
1663989658.2893941,51,42.73154830932617
1663989966.7837474,52,43.71294403076172
1663990275.1748903,53,43.22224807739258
1663990583.6755862,54,43.56982421875
1663990892.0379515,55,41.52525329589844
1663991200.8507419,56,43.44715118408203
1663991509.5896497,57,43.59027099609375
1663991818.5787325,58,45.12369918823242
1663992127.7351828,59,45.02146911621094
1663992436.3502986,60,46.1050910949707
1663992745.3144398,61,44.776123046875
1663993054.8026016,62,45.10325241088867
1663993363.9470088,63,44.61255645751953
1663993672.8325338,64,46.12553787231445
1663993981.8303475,65,44.7352294921875
1663994290.4286287,66,46.473114013671875
1663994599.3908157,67,47.147823333740234
1663994907.9973154,68,46.94336700439453
1663995216.6792376,69,46.1459846496582
1663995525.109538,70,46.80024719238281
1663995833.715844,71,45.61439514160156
1663996142.3557308,72,46.20732116699219
1663996450.653891,73,47.37272644042969
1663996759.101254,74,47.45450973510742
1663997067.7714067,75,46.41177749633789
1663997376.325996,76,47.515846252441406
1663997684.6019733,77,47.47495651245117
1663997992.9822626,78,46.26865768432617
1663998301.4030807,79,48.211002349853516
1663998609.8280768,80,48.41545867919922
1663998918.2655003,81,47.679412841796875
1663999226.782882,82,47.59762954711914
1663999535.354369,83,47.61807632446289
1663999844.2229881,84,47.3522834777832
1664000152.7492933,85,47.822532653808594
1664000461.420913,86,47.3522834777832
1664000770.5088494,87,46.391334533691406
1664001079.290347,88,47.556739807128906
1664001388.206295,89,46.28910446166992
