Wall time,Step,Value
1660112319.3812425,0,7.094664096832275
1660112627.7993248,1,9.343692779541016
1660112936.252229,2,11.102025032043457
1660113244.762527,3,12.615007400512695
1660113553.183166,4,14.250664710998535
1660113860.1454072,5,14.84359073638916
1660114166.5203316,6,16.826826095581055
1660114472.666268,7,18.9327335357666
1660114779.2767503,8,19.402986526489258
1660115085.451683,9,20.977306365966797
1660115391.5856173,10,21.733797073364258
1660115697.9627419,11,22.817420959472656
1660116004.9519093,12,23.349008560180664
1660116312.247917,13,24.8415470123291
1660116619.0855563,14,25.434473037719727
1660116926.5008612,15,25.884279251098633
1660117233.1443756,16,27.519935607910156
1660117541.7713366,17,28.235536575317383
1660117850.11189,18,27.397260665893555
1660118158.593929,19,29.625844955444336
1660118467.3600407,20,31.752199172973633
1660118775.7336648,21,30.320999145507812
1660119082.9250014,22,32.345123291015625
1660119389.1571624,23,32.549583435058594
1660119695.3555923,24,34.103458404541016
1660120002.1414168,25,34.00122833251953
1660120308.814607,26,34.205684661865234
1660120615.3133795,27,33.571868896484375
1660120922.0725837,28,37.00674819946289
1660121228.7564268,29,36.49560546875
1660121535.2298958,30,37.04764175415039
1660121841.6268191,31,38.110816955566406
1660122148.0347817,32,39.19443893432617
1660122454.5878859,33,38.908199310302734
1660122761.0741842,34,39.35800552368164
1660123067.8409283,35,39.37845230102539
1660123374.728115,36,40.605194091796875
1660123681.3355896,37,40.40073776245117
1660123988.2027774,38,40.95277404785156
1660124294.7897885,39,40.91188049316406
1660124601.3133347,40,42.6088752746582
1660124907.9070277,41,43.140464782714844
1660125214.4836905,42,43.79472732543945
1660125520.9693055,43,42.73154830932617
1660125827.4896746,44,44.55121994018555
1660126133.8345125,45,44.7352294921875
1660126440.0728207,46,45.185035705566406
1660126746.2398033,47,44.22408676147461
1660127052.748146,48,45.982418060302734
1660127359.1587381,49,44.36720657348633
1660127665.0886872,50,46.1459846496582
1660127971.5114832,51,46.514007568359375
1660128277.8071115,52,47.37272644042969
1660128584.3198986,53,46.329994201660156
1660128890.7656004,54,46.26865768432617
1660129197.3673823,55,48.12921905517578
1660129504.0388212,56,46.57534408569336
1660129810.9641392,57,48.170108795166016
1660130117.994322,58,47.863426208496094
1660130424.8854513,59,49.29462432861328
1660130731.9174466,60,47.96565246582031
1660131038.7572367,61,48.78348159790039
1660131345.4288042,62,48.885711669921875
1660131652.3524666,63,49.15150451660156
1660131959.2647412,64,48.43590545654297
1660132266.0647626,65,49.84666061401367
1660132573.0908,66,48.80392837524414
1660132879.8613656,67,50.562259674072266
1660133187.1397548,68,51.236968994140625
1660133494.002594,69,51.052955627441406
1660133800.8686602,70,50.86894607543945
1660134107.5347722,71,49.60131072998047
1660134413.8381875,72,50.13290023803711
1660134720.4476357,73,49.96933364868164
1660135027.2479348,74,50.194236755371094
1660135334.6740208,75,51.58454513549805
1660135643.5323496,76,50.11245346069336
1660135951.0307834,77,50.97117233276367
1660136259.2978442,78,51.03251266479492
1660136569.0708902,79,50.31690979003906
1660136878.5015032,80,50.76671600341797
1660137187.6266391,81,50.48047637939453
1660137497.116132,82,48.78348159790039
1660137805.8522632,83,49.33551788330078
1660138114.5509698,84,49.70354080200195
1660138423.841434,85,49.82621383666992
1660138733.1312032,86,49.80576705932617
1660139040.867683,87,49.60131072998047
1660139348.8202631,88,50.030670166015625
1660139658.2725747,89,49.78532028198242
