Wall time,Step,Value
1658360962.8781013,0,6.440401077270508
1658361483.782402,1,7.544469833374023
1658362004.9592361,2,8.3009614944458
1658362525.9098222,3,8.648538589477539
1658363046.769655,4,9.732161521911621
1658363567.770851,5,10.938458442687988
1658364088.4946249,6,11.797179222106934
1658364609.1535294,7,12.574116706848145
1658365130.0463254,8,14.046208381652832
1658365651.2527866,9,15.211613655090332
1658366172.1426632,10,16.274791717529297
1658366693.1050189,11,17.52198028564453
1658367213.8610907,12,19.811901092529297
1658367734.7733982,13,20.098140716552734
1658368255.6430624,14,22.87875747680664
1658368776.8280115,15,23.04232406616211
1658369298.02742,16,23.471683502197266
1658369818.9388163,17,25.291353225708008
1658370340.0450675,18,25.598037719726562
1658370861.2905686,19,26.374975204467773
1658371382.1949904,20,27.458599090576172
1658371903.2137704,21,27.74483871459961
1658372424.2105951,22,28.685340881347656
1658372945.4414437,23,30.689022064208984
1658373466.1980762,24,31.13882827758789
1658373987.093575,25,31.64997100830078
1658374507.8676012,26,30.913925170898438
1658375028.9607303,27,31.977102279663086
1658375549.8414528,28,34.32836151123047
1658376070.9599185,29,34.062564849853516
1658376591.85596,30,34.614601135253906
1658377112.9445496,31,35.59599304199219
1658377633.9366996,32,35.923126220703125
1658378154.9379601,33,36.2911491394043
1658378675.9778347,34,38.19260025024414
1658379196.8885486,35,37.43610763549805
1658379717.6521204,36,38.294830322265625
1658380238.1423974,37,38.60151290893555
1658380756.1361926,38,38.928646087646484
1658381272.9940562,39,39.950931549072266
1658381789.2666016,40,40.134944915771484
1658382306.0314393,41,40.768760681152344
1658382822.7683294,42,40.114498138427734
1658383339.4808552,43,40.95277404785156
1658383856.3184974,44,42.50664520263672
1658384373.3306131,45,42.17951583862305
1658384891.6306202,46,42.281742095947266
1658385411.5269706,47,42.58842849731445
1658385931.580697,48,43.488040924072266
1658386451.748803,49,43.651607513427734
1658386971.948009,50,44.776123046875
1658387492.01447,51,43.71294403076172
1658388012.5302868,52,44.796566009521484
1658388532.8986888,53,43.75383377075195
1658389053.2371137,54,45.75751495361328
1658389573.7152474,55,44.837459564208984
1658390094.2819505,56,45.02146911621094
1658390615.2398539,57,45.900634765625
1658391135.610307,58,46.329994201660156
1658391656.2619855,59,45.839298248291016
1658392176.9395807,60,46.82069396972656
1658392697.5258455,61,46.92292022705078
1658393218.10943,62,47.842979431152344
1658393738.8093643,63,46.84113693237305
1658394259.5455964,64,46.73891067504883
1658394780.0413313,65,46.75935745239258
1658395300.78105,66,47.720306396484375
1658395821.2991664,67,47.33183670043945
1658396341.8798475,68,49.376407623291016
1658396862.4696538,69,48.43590545654297
1658397383.2123096,70,47.822532653808594
1658397903.9823823,71,47.88386917114258
1658398425.093326,72,48.43590545654297
1658398946.0639086,73,47.699859619140625
1658399467.2801435,74,48.49724197387695
1658399988.0368748,75,47.49540328979492
1658400508.9823089,76,48.211002349853516
1658401029.9569094,77,48.92660140991211
1658401550.5925987,78,48.12921905517578
1658402071.4703312,79,47.96565246582031
