Wall time,Step,Value
1663943773.0473738,0,4.225242614746094
1663944055.0628495,1,4.046819686889648
1663944338.1312845,2,3.904970169067383
1663944622.1063824,3,3.695059299468994
1663944904.5830226,4,3.634916305541992
1663945187.75275,5,3.5426714420318604
1663945471.632458,6,3.4414899349212646
1663945754.2819479,7,3.350564956665039
1663946038.3013556,8,3.2610743045806885
1663946321.8860831,9,3.224881887435913
1663946605.32571,10,3.10172438621521
1663946888.4578109,11,3.05106520652771
1663947172.218344,12,3.012131452560425
1663947455.898429,13,3.0384202003479004
1663947739.5340133,14,2.9230828285217285
1663948023.4448347,15,2.874398708343506
1663948308.4494352,16,2.848663091659546
1663948591.8750374,17,2.795889377593994
1663948874.2339697,18,2.819483757019043
1663949158.283218,19,2.7347207069396973
1663949441.0378265,20,2.728912353515625
1663949724.5836613,21,2.659677267074585
1663950008.6273074,22,2.6345906257629395
1663950291.5496266,23,2.607571840286255
1663950574.589328,24,2.566134214401245
1663950857.228081,25,2.588930130004883
1663951140.95321,26,2.524670362472534
1663951426.1879427,27,2.4800312519073486
1663951710.4174507,28,2.4748921394348145
1663951992.9126272,29,2.4309639930725098
1663952277.163128,30,2.4036495685577393
1663952560.1957152,31,2.3680496215820312
1663952844.557544,32,2.3678665161132812
1663953128.7591467,33,2.3349826335906982
1663953412.069687,34,2.333996057510376
1663953695.2205517,35,2.306734085083008
1663953978.0735378,36,2.254758596420288
1663954261.282003,37,2.286882162094116
1663954544.9586122,38,2.24665904045105
1663954827.811156,39,2.2323548793792725
1663955110.6868467,40,2.232273817062378
1663955394.227095,41,2.188354969024658
1663955679.3943684,42,2.167104482650757
1663955963.0604825,43,2.17069935798645
1663956245.9371924,44,2.152113676071167
1663956528.374229,45,2.163994312286377
1663956811.0612617,46,2.145690441131592
1663957093.3537493,47,2.116551637649536
1663957376.2992432,48,2.110412359237671
1663957660.0618677,49,2.1063339710235596
1663957943.4894087,50,2.1225109100341797
1663958227.2656162,51,2.1248817443847656
1663958510.022214,52,2.0855841636657715
1663958792.6556575,53,2.075484275817871
1663959074.6569293,54,2.0894486904144287
1663959358.177732,55,2.0805180072784424
1663959641.6023912,56,2.0757060050964355
1663959924.9541905,57,2.0681049823760986
1663960209.2642872,58,2.0785908699035645
1663960491.973076,59,2.0715982913970947
1663960774.3495116,60,2.0693562030792236
1663961056.816987,61,2.093891143798828
1663961340.0630858,62,2.106292247772217
1663961623.5404892,63,2.077113151550293
1663961906.355179,64,2.129664182662964
1663962189.2364235,65,2.102835178375244
1663962472.952327,66,2.149404287338257
1663962757.1580186,67,2.1427276134490967
1663963040.5250776,68,2.126500129699707
1663963323.5328062,69,2.2108302116394043
1663963605.6650028,70,2.1535227298736572
1663963889.6994221,71,2.220806837081909
1663964173.1878612,72,2.2385318279266357
1663964455.2936661,73,2.2203667163848877
1663964737.7450962,74,2.279026508331299
1663965020.2348416,75,2.243626356124878
1663965302.8006716,76,2.276156187057495
1663965586.4883275,77,2.3553876876831055
1663965869.7867758,78,2.3113043308258057
1663966152.2017126,79,2.375758647918701
1663966434.4630072,80,2.3945670127868652
1663966717.6364577,81,2.4118809700012207
1663967000.6709235,82,2.456726551055908
1663967284.0101063,83,2.5159525871276855
1663967566.5705252,84,2.5168943405151367
1663967850.3386786,85,2.5305352210998535
1663968133.7031813,86,2.6152591705322266
1663968417.970505,87,2.6638948917388916
1663968701.8796306,88,2.6632890701293945
1663968985.9403346,89,2.7008249759674072
1663969269.5786874,90,2.7931995391845703
1663969553.081211,91,2.794851541519165
1663969837.900103,92,2.883625030517578
1663970121.2923007,93,2.8819096088409424
1663970405.711499,94,2.9884984493255615
1663970689.6305394,95,3.007884979248047
1663970973.2035606,96,3.0733883380889893
1663971257.6377528,97,3.121762990951538
1663971541.43735,98,3.139955759048462
1663971825.173083,99,3.210111141204834
