Wall time,Step,Value
1664371384.4169729,0,-0.7476191520690918
1664371391.8458514,1,-0.7346335053443909
1664371396.4232292,2,-0.7550213932991028
1664371401.1992393,3,-0.7730613946914673
1664371405.904475,4,-0.8169057369232178
1664371410.5485435,5,-0.8274223804473877
1664371415.2253547,6,-0.8347241282463074
1664371419.7898674,7,-0.880290687084198
1664371424.5821817,8,-0.8770795464515686
1664371429.2292838,9,-0.8823251128196716
1664371433.808539,10,-0.9216890335083008
1664371438.4229784,11,-0.9349355697631836
1664371443.060048,12,-0.9534739255905151
1664371447.6953251,13,-0.971467137336731
1664371452.303951,14,-0.9743090271949768
1664371456.9032493,15,-0.9948176741600037
1664371461.4422135,16,-1.0418803691864014
1664371466.083384,17,-1.050492763519287
1664371470.7168584,18,-1.0952812433242798
1664371475.300776,19,-1.114363431930542
1664371479.9419124,20,-1.1464890241622925
1664371484.5540621,21,-1.1411163806915283
1664371489.2191954,22,-1.1778215169906616
1664371493.8443172,23,-1.214666485786438
1664371498.4916737,24,-1.2257511615753174
1664371503.0484376,25,-1.2579231262207031
1664371507.6872764,26,-1.2940764427185059
1664371512.287381,27,-1.3382620811462402
1664371516.9630582,28,-1.3442506790161133
1664371521.5562572,29,-1.3316622972488403
1664371526.418661,30,-1.3670903444290161
1664371531.0218694,31,-1.4037302732467651
1664371535.6262052,32,-1.420400857925415
1664371540.253078,33,-1.4264694452285767
1664371544.9046807,34,-1.448824405670166
1664371549.5284014,35,-1.5022132396697998
1664371554.1596763,36,-1.5179756879806519
1664371558.781556,37,-1.5294396877288818
1664371563.4000623,38,-1.5469874143600464
1664371568.0580635,39,-1.5655360221862793
1664371572.7145686,40,-1.5984084606170654
1664371577.3072548,41,-1.6110405921936035
1664371581.9144394,42,-1.6344598531723022
1664371586.5348203,43,-1.660278081893921
1664371591.122676,44,-1.686822533607483
1664371595.7630537,45,-1.7104458808898926
1664371600.3895578,46,-1.7227535247802734
1664371605.013341,47,-1.7442638874053955
1664371609.6623755,48,-1.7640044689178467
1664371614.3143764,49,-1.8092824220657349
1664371618.9600744,50,-1.8174253702163696
1664371623.7734628,51,-1.839746356010437
1664371628.363633,52,-1.8656506538391113
1664371633.0063741,53,-1.877821922302246
1664371637.641403,54,-1.9271507263183594
1664371642.2920988,55,-1.9263675212860107
1664371646.9149115,56,-1.9673643112182617
1664371651.5531042,57,-1.9986355304718018
1664371656.1785781,58,-2.0095903873443604
1664371660.788218,59,-2.031383991241455
1664371665.3959203,60,-2.068892478942871
1664371670.0389445,61,-2.0661585330963135
1664371674.6095984,62,-2.114093780517578
1664371679.2326095,63,-2.1172235012054443
1664371683.8849368,64,-2.1643569469451904
1664371688.5107253,65,-2.184401750564575
1664371693.155553,66,-2.212761878967285
1664371697.765571,67,-2.2455363273620605
1664371702.3971577,68,-2.257505178451538
1664371706.9844677,69,-2.282489538192749
1664371711.5845954,70,-2.3323755264282227
1664371716.2641168,71,-2.3355553150177
1664371720.9099524,72,-2.3756020069122314
1664371725.7701623,73,-2.378054141998291
1664371730.400014,74,-2.4080145359039307
1664371735.0417414,75,-2.423264503479004
1664371739.6740355,76,-2.4622764587402344
1664371744.305437,77,-2.4805688858032227
1664371748.9418128,78,-2.5239851474761963
1664371753.5757246,79,-2.5385048389434814
1664371758.1963148,80,-2.573113441467285
1664371762.8374927,81,-2.57350754737854
1664371767.510212,82,-2.591857433319092
1664371772.1785722,83,-2.634493589401245
1664371776.843922,84,-2.654336929321289
1664371781.503305,85,-2.710867404937744
1664371786.0669882,86,-2.710156202316284
1664371790.6850128,87,-2.6897685527801514
1664371795.275953,88,-2.7389519214630127
1664371799.894519,89,-2.741392135620117
1664371804.507016,90,-2.793889284133911
1664371809.1397712,91,-2.8072457313537598
1664371813.7532017,92,-2.830308198928833
1664371818.3746293,93,-2.8406078815460205
1664371823.1991317,94,-2.877382516860962
1664371827.8251014,95,-2.87846302986145
1664371832.4138246,96,-2.8860459327697754
1664371837.043684,97,-2.9247076511383057
1664371841.7097557,98,-2.935828447341919
1664371846.3069866,99,-2.954249143600464
1664371850.9093013,100,-2.961097002029419
1664371855.60606,101,-2.9947760105133057
1664371860.198023,102,-2.988577365875244
1664371864.8231852,103,-2.994274139404297
1664371869.4573655,104,-2.992417097091675
1664371874.0858848,105,-2.9926087856292725
1664371878.7064428,106,-3.0053420066833496
1664371883.353056,107,-3.01904296875
1664371887.934878,108,-3.027151584625244
1664371892.5461998,109,-3.0251433849334717
1664371897.124873,110,-3.0263314247131348
1664371901.754309,111,-3.0249054431915283
1664371906.314587,112,-3.0298285484313965
1664371910.9489882,113,-3.030822992324829
1664371915.559996,114,-3.032642364501953
1664371920.2090409,115,-3.0347230434417725
1664371924.9798045,116,-3.024230718612671
1664371929.6325283,117,-3.033221483230591
1664371934.270133,118,-3.0365307331085205
1664371938.8952808,119,-3.0338480472564697
1664371943.515156,120,-3.0355820655822754
1664371948.1516745,121,-3.038433313369751
1664371952.7849462,122,-2.9929282665252686
1664371957.4162471,123,-3.0179009437561035
1664371961.9703667,124,-3.0331239700317383
1664371966.6107419,125,-3.0346853733062744
1664371971.2424085,126,-3.0350522994995117
1664371975.909282,127,-3.0361697673797607
1664371980.512706,128,-3.03808856010437
1664371985.128265,129,-3.0346391201019287
1664371989.7933855,130,-3.0377769470214844
1664371994.4499643,131,-3.038788318634033
1664371999.0450447,132,-3.036267042160034
1664372003.6751065,133,-3.0381243228912354
1664372008.2841237,134,-3.0382957458496094
1664372012.9407654,135,-3.0345354080200195
1664372017.498869,136,-3.03981614112854
