Wall time,Step,Value
1664301802.6734538,0,1.0068947076797485
1664301809.2311091,1,1.0158699750900269
1664301811.4160857,2,0.9375985860824585
1664301813.6598377,3,1.0234153270721436
1664301815.9846663,4,1.0879329442977905
1664301818.171328,5,0.9551845788955688
1664301820.385113,6,0.9728769063949585
1664301822.6054308,7,1.0346951484680176
1664301824.8507676,8,0.9403368830680847
1664301827.0840962,9,1.1013182401657104
1664301829.2977738,10,0.9667161703109741
1664301831.5327125,11,0.9994657039642334
1664301833.7660372,12,0.9658615589141846
1664301835.9869137,13,1.0376534461975098
1664301838.2214365,14,1.0016984939575195
1664301840.4197102,15,0.9456630349159241
1664301842.6569226,16,0.9946231842041016
1664301844.8903675,17,0.9851112365722656
1664301847.0902908,18,0.983992338180542
1664301849.332126,19,0.9457172751426697
1664301851.546763,20,1.0424543619155884
1664301853.7929037,21,1.0175049304962158
1664301856.0301745,22,0.9670454263687134
1664301858.24905,23,1.0034109354019165
1664301860.486725,24,1.0804815292358398
1664301862.8081503,25,0.9306423664093018
1664301865.1020432,26,0.9397941827774048
1664301867.3852568,27,0.9893206357955933
1664301869.6406817,28,0.9512690305709839
1664301871.8841398,29,0.980475902557373
1664301874.1110818,30,1.0317277908325195
1664301876.3661702,31,1.0575896501541138
1664301878.5693057,32,1.0345091819763184
1664301880.7900004,33,1.0309585332870483
1664301883.1057668,34,1.112416386604309
1664301885.3203456,35,0.9975163340568542
1664301887.647237,36,1.0120925903320312
1664301889.8895843,37,1.0464099645614624
1664301892.120813,38,0.9703366160392761
1664301894.3521087,39,0.9841458797454834
1664301896.6008356,40,1.0057566165924072
1664301898.8886316,41,0.9758669137954712
1664301901.127972,42,0.9648939967155457
1664301903.453674,43,1.0030404329299927
1664301905.8103065,44,0.9839347004890442
1664301908.064966,45,1.0401121377944946
1664301910.305771,46,0.9656493067741394
1664301912.5377948,47,1.0785375833511353
1664301914.792678,48,0.9844129681587219
1664301917.0373077,49,1.0030136108398438
1664301919.2922752,50,0.9550501704216003
1664301921.5248883,51,0.9681195020675659
1664301923.7573113,52,0.9604278206825256
1664301925.9971945,53,0.9771120548248291
1664301928.232306,54,1.0506019592285156
1664301930.4565468,55,1.079498529434204
1664301932.7043908,56,1.0672231912612915
1664301934.9272933,57,0.9373458623886108
1664301937.1581814,58,0.990226686000824
1664301939.403233,59,1.0845123529434204
1664301941.6225295,60,1.0873825550079346
1664301943.8718672,61,1.0984272956848145
1664301946.0977657,62,1.0384031534194946
1664301948.3144667,63,1.1077576875686646
1664301950.5441117,64,1.0970710515975952
1664301952.7937722,65,1.0382074117660522
1664301955.0518155,66,1.0368595123291016
1664301957.2837064,67,1.0306316614151
1664301959.52848,68,1.2129749059677124
1664301961.7977805,69,1.0500479936599731
1664301964.0089571,70,1.108657717704773
1664301966.1951196,71,1.1951146125793457
1664301968.4312575,72,1.1354379653930664
1664301970.6478357,73,1.134949803352356
1664301972.8809934,74,1.120202660560608
1664301975.0901687,75,1.0939369201660156
1664301977.310633,76,1.1152549982070923
1664301979.5419755,77,1.0621273517608643
1664301981.7633374,78,0.9746429324150085
1664301984.0064552,79,1.0396031141281128
1664301986.2306285,80,1.0445013046264648
1664301988.439166,81,0.9745993614196777
1664301990.6807153,82,0.9870994091033936
1664301992.8822987,83,0.9641503095626831
1664301995.1245296,84,0.8429173231124878
1664301997.3424397,85,0.9757130146026611
1664301999.5874221,86,0.7890670895576477
1664302001.8567293,87,0.8502467274665833
1664302004.095741,88,0.825130045413971
1664302006.4143188,89,0.8115568161010742
1664302008.6243818,90,0.7909453511238098
1664302010.8536692,91,0.6502407193183899
1664302013.1833317,92,0.7022048830986023
1664302015.4614992,93,0.6871963739395142
1664302017.73891,94,0.6763901114463806
1664302020.265929,95,0.6475732922554016
1664302022.5265658,96,0.6309826970100403
1664302024.7641156,97,0.5512638688087463
1664302027.049613,98,0.5689866542816162
1664302029.3138695,99,0.547879159450531
1664302031.582149,100,0.5223264098167419
1664302033.8385844,101,0.4947630763053894
1664302036.1026113,102,0.48814159631729126
1664302038.3309145,103,0.4580196738243103
1664302040.7249842,104,0.4490213990211487
1664302043.0039713,105,0.462653249502182
1664302045.2771976,106,0.38427072763442993
1664302047.51724,107,0.3698783218860626
1664302049.9244313,108,0.3737919330596924
1664302052.1559215,109,0.33814746141433716
1664302054.4052892,110,0.32176727056503296
1664302056.6222286,111,0.3177977502346039
1664302058.8422427,112,0.30402374267578125
1664302061.0512354,113,0.2927670180797577
1664302063.3013587,114,0.2587803900241852
1664302065.5508988,115,0.26682713627815247
1664302067.8808055,116,0.23282629251480103
1664302070.1955628,117,0.23858287930488586
1664302072.4289625,118,0.23148472607135773
1664302074.592396,119,0.20885154604911804
1664302076.8091471,120,0.19716158509254456
1664302079.0456011,121,0.1961408406496048
1664302081.27549,122,0.18421797454357147
1664302083.5189795,123,0.17421101033687592
1664302085.7839198,124,0.1525755524635315
1664302088.0162704,125,0.15836089849472046
1664302090.2328248,126,0.15116789937019348
1664302092.4496243,127,0.1502884179353714
1664302094.6867154,128,0.13467718660831451
1664302096.923801,129,0.1262013167142868
1664302099.146739,130,0.12486836314201355
1664302101.3635783,131,0.11165665090084076
1664302103.589091,132,0.11533688753843307
1664302105.8173997,133,0.10693058371543884
1664302108.0378234,134,0.11362840235233307
1664302110.2425265,135,0.09708436578512192
1664302112.4688926,136,0.1029399186372757
1664302114.7011425,137,0.09205109626054764
1664302116.9024475,138,0.09191107749938965
1664302119.1071122,139,0.07856760919094086
